date,demand,loadShed,rainfall,apparent_temperature
2017-04-05,483,0,69.5,23.2
2017-04-06,540,0,11.4,26.8
2017-04-07,425,0,1.5,30.5
2017-04-08,493,0,1.6,32.2
2017-04-09,527,0,0.7,32.9
2017-04-10,,,0,31.3
2017-04-11,488,0,0,29.5
2017-04-12,504,0,0,28.9
2017-04-13,526,0,0.3,30.7
2017-04-14,605,0,0,31.1
2017-04-15,79,0,8.1,30.3
2017-04-16,431,0,16.1,27.3
2017-04-17,549,0,0,29.6
2017-04-18,555,0,3.7,30.8
2017-04-19,243,0,26.4,27.9
2017-04-20,463,0,51.8,26.8
2017-04-21,439,0,40.9,25.9
2017-04-22,165,0,86.7,26.2
2017-04-23,445,0,37.6,27.5
2017-04-24,440,0,17.7,26.4
2017-04-25,297,0,15.2,30.8
2017-04-26,589,0,2.1,33.3
2017-04-27,596,0,3.9,33.7
2017-04-28,577,0,4.2,32.4
2017-04-29,474,0,3.8,31.6
2017-04-30,556,0,23.1,30.4
2017-05-01,454,0,5.4,29.3
2017-05-02,584,0,0.9,30.6
2017-05-03,608,0,2.3,31.5
2017-05-04,549,0,21.1,31.3
2017-05-05,608,0,12.7,30.5
2017-05-06,559,0,7.7,30.9
2017-05-07,539,0,47.6,29.4
2017-05-08,450,0,7.9,30.9
2017-05-09,443,0,11.8,30.5
2017-05-10,552,0,7.4,32.1
2017-05-11,466,0,16,31.8
2017-05-12,626,0,12.5,32.8
2017-05-13,621,0,9.9,33.1
2017-05-14,593,0,16.8,31.4
2017-05-15,593,0,19.2,31.1
2017-05-16,470,0,115.7,28.9
2017-05-17,527,0,0,32.2
2017-05-18,481,0,2.8,32.9
2017-05-19,522,0,20.2,31.9
2017-05-20,443,0,6.3,33.7
2017-05-21,596,0,20.2,33.2
2017-05-22,533,0,11.4,33.6
2017-05-23,521,0,7.3,33.6
2017-05-24,517,0,19.6,34.4
2017-05-25,533,0,8.5,34.3
2017-05-26,452,0,16.4,33.3
2017-05-27,532,0,9.4,34.2
2017-05-28,552,0,9.2,34.8
2017-05-29,509,0,1,34.6
2017-05-30,587,0,27.5,31.6
2017-05-31,555,0,19.9,33.4
2017-06-01,575,0,48.3,30.2
2017-06-02,154,0,51.9,31.6
2017-06-03,534,0,29.6,30.3
2017-06-04,577,0,37.1,30.4
2017-06-05,536,0,10,32
2017-06-06,579,0,5.1,35
2017-06-07,571,0,0.5,37.5
2017-06-08,547,0,0.1,36.9
2017-06-09,568,0,4.1,35.9
2017-06-10,545,0,12.3,36.5
2017-06-11,527,0,27.1,33.9
2017-06-12,403,0,66.6,30.5
2017-06-13,605,0,12.4,33.1
2017-06-14,511,0,33,30.8
2017-06-15,494,0,3.7,33.1
2017-06-16,,,19.6,30.8
2017-06-17,572,0,20.7,32.7
2017-06-18,484,0,27.7,31.7
2017-06-19,522,0,73.1,30.7
2017-06-20,497,0,15.9,31.9
2017-06-21,577,0,15.2,32.6
2017-06-22,615,0,24.2,32
2017-06-23,639,0,4.5,33.4
2017-06-24,634,0,10.2,33.8
2017-06-25,606,0,5.5,34.4
2017-06-26,584,0,1.7,34.3
2017-06-27,579,0,0.6,34.2
2017-06-28,574,0,6.6,33.9
2017-06-29,596,0,2.9,34.1
2017-06-30,568,0,5.9,33.1
2017-07-01,639,0,15,32.6
2017-07-02,593,0,11.5,32.1
2017-07-03,572,0,24,32.3
2017-07-04,582,0,28.7,32.3
2017-07-05,587,0,15.7,33.2
2017-07-06,605,0,5.8,33.2
2017-07-07,601,0,24.6,33
2017-07-08,589,0,9.5,33.2
2017-07-09,556,0,8.1,32.4
2017-07-10,559,0,13.1,31.8
2017-07-11,601,0,89,30.4
2017-07-12,598,0,10.1,31.5
2017-07-13,543,0,1.9,31.9
2017-07-14,588,0,3.7,31.9
2017-07-15,589,0,0.5,33.9
2017-07-16,599,0,0.9,36
2017-07-17,576,0,11.3,37.7
2017-07-18,534,0,5.5,35.9
2017-07-19,614,0,19.4,31
2017-07-20,593,0,14.7,30.5
2017-07-21,623,0,14.4,30.3
2017-07-22,626,0,6.8,33.6
2017-07-23,617,0,14.3,32.4
2017-07-24,492,0,125.1,27.4
2017-07-25,595,0,69.7,28.8
2017-07-26,621,0,7.8,31.2
2017-07-27,601,0,3.3,33.1
2017-07-28,612,0,11.5,34.3
2017-07-29,600,0,12.4,33.9
2017-07-30,598,0,13,34.2
2017-07-31,605,0,16.2,34.5
